escenario,replica,tiempo_espera_promedio,prob_retraso,utilizacion,pedidos_atendidos,pedidos_retrasados,num_fallos,costo_total
E3_demanda_pico,5,0.0,0.8461538461538461,0.09953482553965207,39,33,10,43650.0
E3_demanda_pico,5,0.0,0.8823529411764706,0.09615546508919628,51,45,8,44250.0
E3_demanda_pico,6,0.0,1.0,0.09353203180229151,39,39,11,43950.0
E3_demanda_pico,6,0.0,0.8974358974358975,0.09196210800605321,39,35,12,43750.0
E3_demanda_pico,7,0.0,0.95,0.09826626100003893,40,38,6,43900.0
E3_demanda_pico,7,0.0,0.8974358974358975,0.09920133199338695,39,35,9,43750.0
E3_demanda_pico,8,0.0,0.9512195121951219,0.0980644580265126,41,39,5,43950.0
E3_demanda_pico,8,0.0,0.8857142857142857,0.09818845714840617,35,31,5,43550.0
E3_demanda_pico,9,0.0,1.0,0.09714288568966362,36,36,13,43800.0
E3_demanda_pico,9,0.0,0.9666666666666667,0.0992594850966333,30,29,6,43450.0
E3_demanda_pico,10,0.0,0.9285714285714286,0.09418517019955981,42,39,12,43950.0
E3_demanda_pico,10,0.0,0.8378378378378378,0.09869305129710387,37,31,9,43550.0
E3_demanda_pico,11,0.0,0.9130434782608695,0.09420152574108695,46,42,9,44100.0
E3_demanda_pico,11,0.0,0.9285714285714286,0.09976060912382335,28,26,5,43300.0
E3_demanda_pico,12,0.0,0.9591836734693877,0.09687536137790966,49,47,11,44350.0
E3_demanda_pico,12,0.0,0.9148936170212766,0.09363047147901979,47,43,13,44150.0
E3_demanda_pico,13,0.0,0.9696969696969697,0.0893585383479631,33,32,6,43600.0
E3_demanda_pico,13,0.0,0.9487179487179487,0.09952966742525837,39,37,9,43850.0
E3_demanda_pico,14,0.0,0.9743589743589743,0.09978722503250705,39,38,9,43900.0
E3_demanda_pico,14,0.0,0.96875,0.09662940597770407,32,31,6,43550.0
E3_demanda_pico,15,0.0,0.9047619047619048,0.09571699201157884,42,38,15,43900.0
E3_demanda_pico,15,0.0,0.9245283018867925,0.09751471063151151,53,49,8,44450.0
E3_demanda_pico,16,0.0,0.9302325581395349,0.09796507410283548,43,40,9,44000.0
E3_demanda_pico,16,0.0,0.8863636363636364,0.09944754652812182,44,39,7,43950.0
E3_demanda_pico,17,0.0,0.8857142857142857,0.08954429647620216,35,31,7,43550.0
E3_demanda_pico,17,0.0,0.9230769230769231,0.09652786241934257,52,48,12,44400.0
E3_demanda_pico,18,0.0,0.8936170212765957,0.09868512678893707,47,42,8,44100.0
E3_demanda_pico,18,0.0,0.896551724137931,0.09518558402671323,29,26,4,43300.0
E3_demanda_pico,19,0.0,0.9361702127659575,0.09692984847266617,47,44,6,44200.0
E3_demanda_pico,19,0.0,0.9056603773584906,0.09568277375553133,53,48,12,44400.0
E3_demanda_pico,20,0.0,0.9736842105263158,0.0997394298233912,38,37,13,43850.0
E3_demanda_pico,20,0.0,0.9761904761904762,0.0995856726413501,42,41,7,44050.0
E3_demanda_pico,21,0.0,0.9722222222222222,0.09863346673920502,36,35,11,43750.0
E3_demanda_pico,21,0.0,0.975609756097561,0.09656072597783943,41,40,9,44000.0
E3_demanda_pico,22,0.0,0.9259259259259259,0.0994441068739653,54,50,10,44500.0
E3_demanda_pico,22,0.0,1.0,0.098220364695165,27,27,8,43350.0
E3_demanda_pico,23,0.0,0.8636363636363636,0.0975690083367713,44,38,14,43900.0
E3_demanda_pico,23,0.0,0.9714285714285714,0.09904462058159784,35,34,5,43700.0
E3_demanda_pico,24,0.0,0.9487179487179487,0.09633045635503458,39,37,9,43850.0
E3_demanda_pico,24,0.0,0.8863636363636364,0.09613576562438708,44,39,9,43950.0
E3_demanda_pico,25,0.0,0.9743589743589743,0.08876828042613773,39,38,15,43900.0
E3_demanda_pico,25,0.0,0.967741935483871,0.09395763273134615,31,30,8,43500.0
E3_demanda_pico,26,0.0,0.85,0.09379535099789245,40,34,5,43700.0
E3_demanda_pico,26,0.0,0.9111111111111111,0.09825971544252614,45,41,8,44050.0
E3_demanda_pico,27,0.0,1.0,0.09585370792473825,33,33,6,43650.0
E3_demanda_pico,27,0.0,0.9142857142857143,0.08388544823617648,35,32,10,43600.0
E3_demanda_pico,28,0.0,0.9090909090909091,0.09760869445647358,33,30,7,43500.0
E3_demanda_pico,28,0.0,0.9428571428571428,0.09568366871781696,35,33,9,43650.0
E3_demanda_pico,29,0.0,0.972972972972973,0.09398858574283783,37,36,8,43800.0
E3_demanda_pico,29,0.0,0.8620689655172413,0.09991320696746869,29,25,4,43250.0
E3_demanda_pico,30,0.0,0.8863636363636364,0.09951122984407244,44,39,8,43950.0
E3_demanda_pico,30,0.0,0.9534883720930233,0.0963853140199921,43,41,8,44050.0
E3_demanda_x150,1,0.0,0.9176968119713728,0.14577466203635558,3074,2821,700,201530000.0
E3_demanda_x150,1,0.0,0.2713584288052373,0.14543601419466312,3055,829,736,101930000.0
E3_demanda_x150,1,0.0,0.2709424083769634,0.14569442445439998,3056,828,675,101880000.0
E3_demanda_x150,2,0.0,0.9190507152145644,0.14714181081345934,3076,2827,737,201830000.0
E3_demanda_x150,2,0.0,0.28763089005235604,0.14675030763159747,3056,879,718,104430000.0
E3_demanda_x150,2,0.0,0.2720257234726688,0.14798404882159436,3110,846,776,102780000.0
E3_demanda_x150,3,0.0,0.9099430867090726,0.14328431909414613,2987,2718,685,196380000.0
E3_demanda_x150,3,0.0,0.2582543314808761,0.14678206992359308,3059,790,700,99980000.0
E3_demanda_x150,3,0.0,0.27014681892332787,0.14583414525712343,3065,828,747,101880000.0
E3_demanda_x150,4,0.0,0.9116452268111036,0.1441084509685723,2954,2693,673,195130000.0
E3_demanda_x150,4,0.0,0.2650200267022697,0.14447681808957394,2996,794,690,100180000.0
E3_demanda_x150,4,0.0,0.2737935656836461,0.14532720633189883,2984,817,695,101330000.0
E3_demanda_x150,5,0.0,0.9219559585492227,0.14648134426082224,3088,2847,730,202830000.0
E3_demanda_x150,5,0.0,0.26071193144363874,0.14508687252910377,3034,791,709,100030000.0
E3_demanda_x150,5,0.0,0.27091633466135456,0.14468881146779056,3012,816,710,101280000.0
E3_demanda_x150,6,0.0,0.9181610694489729,0.14514937344579099,3067,2816,702,201280000.0
E3_demanda_x150,6,0.0,0.27353230567399145,0.14631460962817225,3049,834,729,102180000.0
E3_demanda_x150,6,0.0,0.2700871248789932,0.14634797112266265,3099,837,713,102330000.0
E3_demanda_x150,7,0.0,0.9063719115734721,0.14555291561559908,3076,2788,708,199880000.0
E3_demanda_x150,7,0.0,0.273224043715847,0.14725443569174024,3111,850,720,102980000.0
E3_demanda_x150,7,0.0,0.25702015196564254,0.1463303878998104,3027,778,709,99380000.0
E3_demanda_x150,8,0.0,0.9278145695364238,0.14572306623005837,3020,2802,711,200580000.0
E3_demanda_x150,8,0.0,0.2723156532988357,0.14666040130689634,3092,842,746,102580000.0
E3_demanda_x150,8,0.0,0.26398946675444374,0.146621373316365,3038,802,706,100580000.0
E3_demanda_x150,9,0.0,0.9171018276762402,0.14531242078910014,3064,2810,723,200980000.0
E3_demanda_x150,9,0.0,0.27311615663047056,0.14589027460737206,3039,830,694,101980000.0
E3_demanda_x150,9,0.0,0.2599408478475189,0.14598587934205468,3043,791,694,100030000.0
E3_demanda_x150,10,0.0,0.9165605095541401,0.14742409733625053,3140,2878,745,204380000.0
E3_demanda_x150,10,0.0,0.27959450621321125,0.14614128516228234,3058,855,715,103230000.0
E3_demanda_x150,10,0.0,0.2757229320780094,0.14588871434200426,2974,820,703,101480000.0
E3_demanda_x150,11,0.0,0.9138157894736842,0.14661171321139335,3040,2778,744,199380000.0
E3_demanda_x150,11,0.0,0.2617836554764327,0.14450643815887856,2949,772,658,99080000.0
E3_demanda_x150,11,0.0,0.2673555053277365,0.14685790929275228,3097,828,689,101880000.0
E3_demanda_x150,12,0.0,0.9076723016905072,0.1463545647452842,3076,2792,747,200080000.0
E3_demanda_x150,12,0.0,0.26491169610129955,0.14530456812354453,3001,795,728,100230000.0
E3_demanda_x150,12,0.0,0.26046511627906976,0.14489083253895138,3010,784,680,99680000.0
E3_demanda_x150,13,0.0,0.9182903834066625,0.1473458921808653,3182,2922,741,206580000.0
E3_demanda_x150,13,0.0,0.27064676616915423,0.14491795097440235,3015,816,706,101280000.0
E3_demanda_x150,13,0.0,0.2698412698412698,0.14614948403207256,3087,833,726,102130000.0
E3_demanda_x150,14,0.0,0.9248593181065872,0.1457316642984396,3021,2794,702,200180000.0
E3_demanda_x150,14,0.0,0.27676833225178454,0.145951881792883,3082,853,723,103130000.0
E3_demanda_x150,14,0.0,0.25145631067961166,0.14568212017842105,3090,777,699,99330000.0
E3_demanda_x150,15,0.0,0.9169402495075509,0.14535791102342394,3046,2793,721,200130000.0
E3_demanda_x150,15,0.0,0.27551353113791976,0.14662417791011645,3067,845,703,102730000.0
E3_demanda_x150,15,0.0,0.2831081081081081,0.14481840408817478,2960,838,697,102380000.0
E3_demanda_x150,16,0.0,0.9219624629568653,0.14615890363435968,3037,2800,757,200480000.0
E3_demanda_x150,16,0.0,0.28027568099770267,0.14691096691204478,3047,854,733,103180000.0
E3_demanda_x150,16,0.0,0.2563767168083715,0.14619102485177443,3058,784,677,99680000.0
E3_demanda_x150,17,0.0,0.9064039408866995,0.14586518083186353,3045,2760,685,198480000.0
E3_demanda_x150,17,0.0,0.27943643072794366,0.14566340756271767,2981,833,701,102130000.0
E3_demanda_x150,17,0.0,0.2702702702702703,0.1460219041209207,2997,810,683,100980000.0
E3_demanda_x150,18,0.0,0.9200255918106206,0.14831657751306462,3126,2876,724,204280000.0
E3_demanda_x150,18,0.0,0.2725253807106599,0.14755194572282299,3152,859,763,103430000.0
E3_demanda_x150,18,0.0,0.27118067369853693,0.14397374040356897,2939,797,675,100330000.0
E3_demanda_x150,19,0.0,0.9164540816326531,0.14801734623541438,3136,2874,736,204180000.0
E3_demanda_x150,19,0.0,0.2762181348822201,0.1462733131467184,3099,856,736,103280000.0
E3_demanda_x150,19,0.0,0.2767598842815815,0.14832996908410628,3111,861,769,103530000.0
E3_demanda_x150,20,0.0,0.9212779973649539,0.1457338180398715,3036,2797,720,200330000.0
E3_demanda_x150,20,0.0,0.2698664971392244,0.14789070859501227,3146,849,765,102930000.0
E3_demanda_x150,20,0.0,0.27084009082062926,0.14591370404485202,3083,835,719,102230000.0
E3_demanda_x150,21,0.0,0.9182204775924109,0.14493760505925754,3057,2807,735,200830000.0
E3_demanda_x150,21,0.0,0.26414473684210527,0.14496253355769917,3040,803,685,100630000.0
E3_demanda_x150,21,0.0,0.26198292843072885,0.1449430893033307,3046,798,694,100380000.0
E3_demanda_x150,22,0.0,0.9170085200378668,0.14822672945435153,3169,2906,788,205780000.0
E3_demanda_x150,22,0.0,0.26968503937007876,0.14588696145952987,3048,822,729,101580000.0
E3_demanda_x150,22,0.0,0.26608187134502925,0.14643507172431683,3078,819,661,101430000.0
E3_demanda_x150,23,0.0,0.917195325542571,0.1453079560125845,2995,2747,717,197830000.0
E3_demanda_x150,23,0.0,0.2712659075686537,0.14599693897502855,2986,810,664,100980000.0
E3_demanda_x150,23,0.0,0.2752941176470588,0.14423468235777873,2975,819,728,101430000.0
E3_demanda_x150,24,0.0,0.9126565589980224,0.14641917295470025,3034,2769,698,198930000.0
E3_demanda_x150,24,0.0,0.2717712783437397,0.1464090205603461,3043,827,705,101830000.0
E3_demanda_x150,24,0.0,0.2768055997454661,0.14731463595019295,3143,870,720,103980000.0
E3_demanda_x150,25,0.0,0.9077419354838709,0.14602665795189682,3100,2814,739,201180000.0
E3_demanda_x150,25,0.0,0.28093536862617735,0.14699013110441342,3079,865,701,103730000.0
E3_demanda_x150,25,0.0,0.27619363395225466,0.14540733008845855,3016,833,734,102130000.0
E3_demanda_x150,26,0.0,0.9120916133378242,0.14574922313509694,2969,2708,722,195880000.0
E3_demanda_x150,26,0.0,0.26736911425749094,0.1458729566040306,3037,812,737,101080000.0
E3_demanda_x150,26,0.0,0.26956521739130435,0.14546069105928155,2990,806,708,100780000.0
E3_demanda_x150,27,0.0,0.9198036006546645,0.14723070491287052,3055,2810,688,200980000.0
E3_demanda_x150,27,0.0,0.2683653209794838,0.14488847505023683,3022,811,709,101030000.0
E3_demanda_x150,27,0.0,0.2639865996649916,0.14512065184628165,2985,788,685,99880000.0
E3_demanda_x150,28,0.0,0.9143312101910828,0.1463901634849471,3140,2871,759,204030000.0
E3_demanda_x150,28,0.0,0.26628989361702127,0.1459165267597107,3008,801,697,100530000.0
E3_demanda_x150,28,0.0,0.2771004942339374,0.14618740125921062,3035,841,703,102530000.0
E3_demanda_x150,29,0.0,0.9154423767548155,0.14645008608844906,3063,2804,714,200680000.0
E3_demanda_x150,29,0.0,0.2576005230467473,0.1448484464898681,3059,788,766,99880000.0
E3_demanda_x150,29,0.0,0.2909559060186675,0.1467012672175115,3107,904,746,105680000.0
E3_demanda_x150,30,0.0,0.9109545163356823,0.1463203664791647,3122,2844,736,202680000.0
E3_demanda_x150,30,0.0,0.2821024617431803,0.14636018478526006,3006,848,727,102880000.0
E3_demanda_x150,30,0.0,0.25452870739944733,0.14766037091638445,3257,829,740,101930000.0
E4_estres,1,190315.47878876678,0.9923664122137404,1.0,131,130,31,10700.0
E4_estres,1,169185.27824454175,0.9929078014184397,1.0,141,140,35,11200.0
E4_estres,2,171103.39141789428,0.9928057553956835,1.0,139,138,28,11100.0
E4_estres,2,163503.77880655305,0.993103448275862,1.0,145,144,30,11400.0
E4_estres,3,157425.41461697803,0.9931972789115646,1.0,147,146,31,11500.0
E4_estres,3,174622.6495798618,0.9933774834437086,1.0,151,150,30,11700.0
E4_estres,4,173460.18472830357,0.993006993006993,1.0,143,142,37,11300.0
E4_estres,4,184457.59094266855,0.9931972789115646,1.0,147,146,32,11500.0
E4_estres,5,195115.3003243151,0.9928571428571429,1.0,140,139,26,11150.0
E4_estres,5,147122.19989957247,0.9929078014184397,1.0,141,140,36,11200.0
E4_estres,6,143892.44565399893,0.9923076923076923,1.0,130,129,33,10650.0
E4_estres,6,143863.66251350322,0.9935064935064936,1.0,154,153,37,11850.0
E4_estres,7,165603.43334045805,0.9933333333333333,1.0,150,149,36,11650.0
E4_estres,7,144911.16524495825,0.9928057553956835,1.0,139,138,38,11100.0
E4_estres,8,154756.6605339962,0.993006993006993,1.0,143,142,30,11300.0
E4_estres,8,160569.92755199058,0.9931972789115646,1.0,147,146,27,11500.0
E4_estres,9,185955.55181644802,0.9925925925925926,1.0,135,134,33,10900.0
E4_estres,9,178334.32035396283,0.993103448275862,1.0,145,144,27,11400.0
E4_estres,10,157420.3702738319,0.9936305732484076,1.0,157,156,32,12000.0
E4_estres,10,133295.25234524318,0.9924812030075187,1.0,133,132,35,10800.0
E4_estres,11,178523.88090127334,0.9931506849315068,1.0,146,145,39,11450.0
E4_estres,11,175943.70390102023,0.9929577464788732,1.0,142,141,36,11250.0
E4_estres,12,204957.3824350224,0.9930555555555556,1.0,144,143,30,11350.0
E4_estres,12,172374.4967829665,0.9927536231884058,1.0,138,137,40,11050.0
E4_estres,13,173424.5340718659,0.9933774834437086,1.0,151,150,32,11700.0
E4_estres,13,198306.30845158565,0.9925925925925926,1.0,135,134,22,10900.0
E4_estres,14,174135.24671424934,0.9921875,1.0,128,127,28,10550.0
E4_estres,14,180243.9104577894,0.9927007299270073,1.0,137,136,25,11000.0
E4_estres,15,190650.7275518943,0.9925373134328358,1.0,134,133,27,10850.0
E4_estres,15,176692.07743936064,0.9930555555555556,1.0,144,143,37,11350.0
E4_estres,16,173089.73955889235,0.9929577464788732,1.0,142,141,38,11250.0
E4_estres,16,151983.104352329,0.9933333333333333,1.0,150,149,30,11650.0
E4_estres,17,195763.9536363452,0.9929577464788732,1.0,142,141,41,11250.0
E4_estres,17,156194.89961996712,0.9923664122137404,1.0,131,130,30,10700.0
E4_estres,18,189994.62355286596,0.9930555555555556,1.0,144,143,34,11350.0
E4_estres,18,161732.01603870155,0.9932432432432432,1.0,148,147,40,11550.0
E4_estres,19,179741.57744601043,0.9924812030075187,1.0,133,132,44,10800.0
E4_estres,19,127042.13846468525,0.9937106918238994,1.0,159,158,40,12100.0
E4_estres,20,181269.1931867753,0.9922480620155039,1.0,129,128,31,10600.0
E4_estres,20,181899.3354674495,0.9929078014184397,1.0,141,140,30,11200.0
E4_estres,21,164797.97515936842,0.9931972789115646,1.0,147,146,33,11500.0
E4_estres,21,174289.46619002667,0.9927007299270073,1.0,137,136,34,11000.0
E4_estres,22,138969.48827699883,0.9935897435897436,1.0,156,155,34,11950.0
E4_estres,22,143213.827059746,0.993006993006993,1.0,143,142,41,11300.0
E4_estres,23,185210.93976146865,0.9933774834437086,1.0,151,150,38,11700.0
E4_estres,23,162435.18691166004,0.9933333333333333,1.0,150,149,27,11650.0
E4_estres,24,147673.58200944815,0.9929577464788732,1.0,142,141,29,11250.0
E4_estres,24,163197.18030601979,0.9927007299270073,1.0,137,136,28,11000.0
E4_estres,25,151061.84395440144,0.9932885906040269,1.0,149,148,44,11600.0
E4_estres,25,150590.24977296512,0.9928571428571429,1.0,140,139,34,11150.0
E4_estres,26,193015.0548570224,0.9922480620155039,1.0,129,128,32,10600.0
E4_estres,26,181457.94090399364,0.9931506849315068,1.0,146,145,41,11450.0
E4_estres,27,167424.5359388679,0.9931972789115646,1.0,147,146,37,11500.0
E4_estres,27,166693.6381433275,0.9933774834437086,1.0,151,150,45,11700.0
E4_estres,28,187772.8032521821,0.9927536231884058,1.0,138,137,26,11050.0
E4_estres,28,174225.86435726788,0.9928571428571429,1.0,140,139,32,11150.0
E4_estres,29,167564.93654828917,0.9934640522875817,1.0,153,152,37,11800.0
E4_estres,29,149397.1388080657,0.9931506849315068,1.0,146,145,22,11450.0
E4_estres,30,166138.66438933046,0.9925925925925926,1.0,135,134,24,10900.0
E4_estres,30,153918.734902907,0.9932432432432432,1.0,148,147,39,11550.0
E4_estres_base,1,0.0,0.8095238095238095,0.9607540576265815,21,17,3,8410000.0
E4_estres_base,1,0.0,0.15,0.9598214468954397,20,3,3,7710000.0
E4_estres_base,1,0.0,0.2222222222222222,0.9741287072681654,18,4,3,7760000.0
E4_estres_base,2,0.0,0.95,0.9863752300621224,20,19,6,8510000.0
E4_estres_base,2,0.0,0.2631578947368421,0.9724978443622825,19,5,1,7810000.0
E4_estres_base,2,0.0,0.3888888888888889,0.9472044783193633,18,7,3,7910000.0
E4_estres_base,3,0.0,0.9565217391304348,0.9328292367952792,23,22,4,8660000.0
E4_estres_base,3,0.0,0.2631578947368421,0.935618779823132,19,5,6,7810000.0
E4_estres_base,3,0.0,0.23809523809523808,0.9898116750052199,21,5,4,7810000.0
E4_estres_base,4,0.0,0.9523809523809523,0.9982782169113827,21,20,3,8560000.0
E4_estres_base,4,0.0,0.19047619047619047,0.9635358127627476,21,4,4,7760000.0
E4_estres_base,4,0.0,0.3333333333333333,0.9703892893119058,12,4,3,7760000.0
E4_estres_base,5,0.0,0.96,0.9713403520875264,25,24,8,8760000.0
E4_estres_base,5,0.0,0.2631578947368421,0.8054896475551894,19,5,4,7810000.0
E4_estres_base,5,0.0,0.19230769230769232,0.9436598670250906,26,5,3,7810000.0
E4_estres_base,6,0.0,0.9090909090909091,0.9728125744902325,22,20,4,8560000.0
E4_estres_base,6,0.0,0.2,0.9829652700796189,25,5,6,7810000.0
E4_estres_base,6,0.0,0.43478260869565216,0.8869067721557086,23,10,7,8060000.0
E4_estres_base,7,0.0,0.8947368421052632,0.9977141423595749,19,17,3,8410000.0
E4_estres_base,7,0.0,0.2222222222222222,0.9827007347229137,18,4,3,7760000.0
E4_estres_base,7,0.0,0.3333333333333333,0.9769507155433911,18,6,6,7860000.0
E4_estres_base,8,0.0,0.8333333333333334,0.9898791791576065,24,20,5,8560000.0
E4_estres_base,8,0.0,0.35714285714285715,0.9693361032538444,28,10,13,8060000.0
E4_estres_base,8,0.0,0.35294117647058826,0.9331366298457465,17,6,6,7860000.0
E4_estres_base,9,0.0,0.95,0.8041958624093476,20,19,5,8510000.0
E4_estres_base,9,0.0,0.2857142857142857,0.9889668316061268,21,6,4,7860000.0
E4_estres_base,9,0.0,0.20833333333333334,0.9958486711161035,24,5,5,7810000.0
E4_estres_base,10,5.402870333909317,1.0,0.9503698624574619,17,17,4,8410000.0
E4_estres_base,10,0.0,0.3,0.9614417897042136,20,6,4,7860000.0
E4_estres_base,10,0.0,0.32,0.9702514462891112,25,8,5,7960000.0
E4_estres_base,11,0.0,0.9615384615384616,0.9685355976348416,26,25,6,8810000.0
E4_estres_base,11,0.38829301183101383,0.22727272727272727,0.9990459113332696,22,5,6,7810000.0
E4_estres_base,11,0.0,0.2,0.9518277596162454,20,4,3,7760000.0
E4_estres_base,12,0.0,0.875,0.8663778940447547,16,14,3,8260000.0
E4_estres_base,12,0.0,0.375,0.9986920500284342,16,6,3,7860000.0
E4_estres_base,12,0.0,0.4375,0.757871925503488,16,7,4,7910000.0
E4_estres_base,13,0.0,0.95,0.9880074460829066,20,19,1,8510000.0
E4_estres_base,13,0.0,0.3684210526315789,0.9550500458740094,19,7,8,7910000.0
E4_estres_base,13,0.0,0.18181818181818182,0.9937821908493563,22,4,7,7760000.0
E4_estres_base,14,4.731596424913732,0.7142857142857143,0.9855309941255236,21,15,5,8310000.0
E4_estres_base,14,0.0,0.21052631578947367,0.9435845377451455,19,4,7,7760000.0
E4_estres_base,14,0.0,0.35294117647058826,0.9644857375515461,17,6,2,7860000.0
E4_estres_base,15,0.0,0.8823529411764706,0.9968656387706604,17,15,4,8310000.0
E4_estres_base,15,0.0,0.29411764705882354,0.9698304020307141,17,5,3,7810000.0
E4_estres_base,15,0.0,0.26666666666666666,0.9661662194092103,15,4,3,7760000.0
E4_estres_base,16,0.0,0.9166666666666666,0.9756792106901698,24,22,3,8660000.0
E4_estres_base,16,0.0,0.23529411764705882,0.9716202703621878,17,4,4,7760000.0
E4_estres_base,16,3.1505663053885655,0.375,0.8347142510880441,16,6,4,7860000.0
E4_estres_base,17,0.0,0.8888888888888888,0.9766993266574395,27,24,12,8760000.0
E4_estres_base,17,0.0,0.2,0.9915560106720455,15,3,3,7710000.0
E4_estres_base,17,0.29910462001269617,0.3333333333333333,0.9752081333028764,27,9,7,8010000.0
E4_estres_base,18,0.0,0.9285714285714286,0.9621964066804378,28,26,8,8860000.0
E4_estres_base,18,0.0,0.3684210526315789,0.8648354203052642,19,7,3,7910000.0
E4_estres_base,18,0.0,0.5294117647058824,0.9737506470841373,17,9,5,8010000.0
E4_estres_base,19,0.0,0.9333333333333333,0.964322955031269,15,14,2,8260000.0
E4_estres_base,19,0.0,0.1875,0.7481732567861461,16,3,5,7710000.0
E4_estres_base,19,0.0,0.19047619047619047,0.9957130327893168,21,4,5,7760000.0
E4_estres_base,20,0.0,1.0,0.8617784750459089,12,12,5,8160000.0
E4_estres_base,20,0.0,0.15,0.9618378295313598,20,3,2,7710000.0
E4_estres_base,20,0.0,0.3125,0.9422420519137994,16,5,2,7810000.0
E4_estres_base,21,0.0,0.8666666666666667,0.9680309089744337,15,13,6,8210000.0
E4_estres_base,21,0.0,0.4375,0.9746763994685551,16,7,2,7910000.0
E4_estres_base,21,0.0,0.16666666666666666,0.8922860607129461,18,3,2,7710000.0
E4_estres_base,22,0.0,0.9523809523809523,0.9609212553959031,21,20,4,8560000.0
E4_estres_base,22,8.544353423651955,0.1875,0.9506283468661597,16,3,5,7710000.0
E4_estres_base,22,0.0,0.35714285714285715,0.9340289789833482,28,10,7,8060000.0
E4_estres_base,23,0.0,0.95,0.9556906478804501,20,19,4,8510000.0
E4_estres_base,23,0.0,0.5,0.9582177942390888,16,8,5,7960000.0
E4_estres_base,23,0.0,0.3157894736842105,0.9792084608253511,19,6,4,7860000.0
E4_estres_base,24,0.0,0.7368421052631579,0.9934893029930413,19,14,2,8260000.0
E4_estres_base,24,0.0,0.18181818181818182,0.9784868567014152,22,4,3,7760000.0
E4_estres_base,24,0.0,0.47619047619047616,0.94691909205068,21,10,4,8060000.0
E4_estres_base,25,0.0,0.9285714285714286,0.9412866874922261,28,26,5,8860000.0
E4_estres_base,25,0.0,0.3,0.9960628947364925,20,6,4,7860000.0
E4_estres_base,25,0.0,0.21739130434782608,0.9763240952895578,23,5,2,7810000.0
E4_estres_base,26,0.0,0.96,0.9794562935038656,25,24,9,8760000.0
E4_estres_base,26,0.0,0.13636363636363635,0.9763356340833084,22,3,5,7710000.0
E4_estres_base,26,0.0,0.26666666666666666,0.956645831009615,15,4,3,7760000.0
E4_estres_base,27,0.0,0.9583333333333334,0.9024454614926397,24,23,6,8710000.0
E4_estres_base,27,0.0,0.3684210526315789,0.9455873796913747,19,7,5,7910000.0
E4_estres_base,27,0.0,0.5238095238095238,0.9008495778183478,21,11,7,8110000.0
E4_estres_base,28,0.0,0.95,0.9627195725385596,20,19,6,8510000.0
E4_estres_base,28,16.40146157027553,0.42105263157894735,0.9909549761013848,19,8,5,7960000.0
E4_estres_base,28,0.0,0.2916666666666667,0.9801700883909703,24,7,2,7910000.0
E4_estres_base,29,0.0,1.0,0.9881930514745917,13,13,7,8210000.0
E4_estres_base,29,0.0,0.4,0.9768827541067988,25,10,4,8060000.0
E4_estres_base,29,0.0,0.35294117647058826,0.9387683730851225,17,6,1,7860000.0
E4_estres_base,30,0.0,0.7894736842105263,0.9838244758739383,19,15,4,8310000.0
E4_estres_base,30,0.0,0.5625,0.9856127478930033,16,9,3,8010000.0
E4_estres_base,30,0.0,0.0,0.8631074606164543,10,0,1,7560000.0
